Target,Source1,Source2,BDeu
AT2G22420,AT3G10040,AT1G44830,-129.733215067543
AT2G22420,AT1G06180,AT5G57520,-129.819361018247
AT2G22420,AT2G46970,AT4G28110,-129.829832318112
AT2G22420,AT1G68840,AT4G28110,-129.894898225995
AT2G22420,AT1G36060,AT3G56400,-129.993897245821
AT2G22420,AT1G43160,AT3G56400,-129.993897245821
AT2G22420,AT2G23340,AT3G56400,-129.993897245821
AT2G22420,AT3G03660,AT3G56400,-129.993897245821
AT2G22420,AT3G58190,AT3G56400,-129.993897245821
AT2G22420,AT1G28370,AT1G79840,-130.130348348548
AT2G22420,AT3G60390,AT1G49475,-130.27134614199
AT2G22420,AT3G60390,AT1G71030,-130.27134614199
AT2G22420,AT3G60390,AT1G77450,-130.27134614199
AT2G22420,AT3G60390,AT2G25900,-130.27134614199
AT2G22420,AT3G60390,AT3G01970,-130.27134614199
AT2G22420,AT3G60390,AT3G16770,-130.27134614199
AT2G22420,AT3G60390,AT3G60530,-130.27134614199
AT2G22420,AT3G60390,AT4G00180,-130.27134614199
AT2G22420,AT3G60390,AT4G00730,-130.27134614199
AT2G22420,AT3G60390,AT4G29930,-130.27134614199
AT2G22420,AT3G60390,AT5G12330,-130.27134614199
AT2G22420,AT3G60390,AT5G17490,-130.27134614199
AT2G22420,AT3G60390,AT5G51790,-130.27134614199
AT2G22420,AT1G28370,AT1G44830,-130.418030420999
AT2G22420,AT3G60390,AT4G28110,-130.501539167435
AT2G22420,AT3G60390,AT5G64750,-130.747580320995
AT2G22420,AT1G68840,AT1G36060,-130.878347371845
AT2G22420,AT1G68840,AT1G43160,-130.878347371845
AT2G22420,AT1G68840,AT2G23340,-130.878347371845
AT2G22420,AT1G68840,AT3G03660,-130.878347371845
AT2G22420,AT1G68840,AT3G58190,-130.878347371845
AT2G22420,AT3G10040,AT1G36060,-131.265463341284
AT2G22420,AT3G10040,AT1G43160,-131.265463341284
AT2G22420,AT3G10040,AT2G23340,-131.265463341284
AT2G22420,AT3G10040,AT3G03660,-131.265463341284
AT2G22420,AT3G10040,AT3G58190,-131.265463341284
AT2G22420,AT3G49930,AT1G79840,-131.334321152871
AT2G22420,AT4G28110,AT5G10120,-131.612635475318
AT2G22420,AT4G28110,AT5G47220,-131.770627366505
AT2G22420,AT4G28110,AT5G67060,-131.781677202685
AT2G22420,AT5G47230,AT3G58710,-132.059766709966
AT2G22420,AT4G28110,AT4G09460,-132.294994031248
AT2G22420,AT3G49930,AT1G44830,-132.315150405882
AT2G22420,AT1G79840,AT3G02550,-132.328030696555
AT2G22420,AT1G06180,AT2G47890,-132.371406970869
AT2G22420,AT5G47220,AT1G79840,-132.389066587136
AT2G22420,AT1G44830,AT3G02550,-132.482181376382
AT2G22420,AT5G47220,AT1G44830,-132.514229730089
AT2G22420,AT3G10040,AT4G28110,-132.588937690025
AT2G22420,AT1G36060,AT3G58710,-132.830122640351
AT2G22420,AT1G43160,AT3G58710,-132.830122640351
AT2G22420,AT2G23340,AT3G58710,-132.830122640351
AT2G22420,AT3G03660,AT3G58710,-132.830122640351
AT2G22420,AT3G58190,AT3G58710,-132.830122640351
AT2G22420,AT1G28370,AT1G36060,-132.930686983738
AT2G22420,AT1G28370,AT1G43160,-132.930686983738
AT2G22420,AT1G28370,AT2G23340,-132.930686983738
AT2G22420,AT1G28370,AT3G03660,-132.930686983738
AT2G22420,AT1G28370,AT3G58190,-132.930686983738
AT2G22420,AT3G23240,AT1G79840,-132.936378958002
AT2G22420,AT1G49475,AT5G17810,-132.943567274413
AT2G22420,AT1G71030,AT5G17810,-132.943567274413
AT2G22420,AT1G77450,AT5G17810,-132.943567274413
AT2G22420,AT2G25900,AT5G17810,-132.943567274413
AT2G22420,AT3G01970,AT5G17810,-132.943567274413
AT2G22420,AT3G16770,AT5G17810,-132.943567274413
AT2G22420,AT3G60530,AT5G17810,-132.943567274413
AT2G22420,AT4G00180,AT5G17810,-132.943567274413
AT2G22420,AT4G00730,AT5G17810,-132.943567274413
AT2G22420,AT4G29930,AT5G17810,-132.943567274413
AT2G22420,AT5G12330,AT5G17810,-132.943567274413
AT2G22420,AT5G17490,AT5G17810,-132.943567274413
AT2G22420,AT5G17810,AT5G51790,-132.943567274413
AT2G22420,AT1G74840,AT1G79840,-133.188900634486
AT2G22420,AT1G06180,AT4G09460,-133.204316093804
AT2G22420,AT1G06180,AT5G64750,-133.4868830656
AT2G22420,AT5G23280,AT1G79840,-133.531545730202
AT2G22420,AT3G23240,AT1G44830,-133.542514761571
AT2G22420,AT3G58710,AT5G17810,-133.556292887669
AT2G22420,AT1G52890,AT5G17810,-133.808756502786
AT2G22420,AT5G60850,AT4G28110,-133.815725172103
AT2G22420,AT3G25730,AT1G79840,-133.890490822674
AT2G22420,AT3G19580,AT4G28110,-134.016395867566
AT2G22420,AT2G47890,AT5G17810,-134.042179563079
AT2G22420,AT4G09460,AT5G17810,-134.042179563079
AT2G22420,AT1G79840,AT5G53660,-134.053898071972
AT2G22420,AT2G46990,AT5G17810,-134.065186031738
AT2G22420,AT3G50330,AT1G79840,-134.123209871854
AT2G22420,AT5G03740,AT1G79840,-134.123209871854
AT2G22420,AT2G28550,AT1G79840,-134.134178903221
AT2G22420,AT5G10970,AT1G79840,-134.134178903221
AT2G22420,AT5G08330,AT1G79840,-134.134178903221
AT2G22420,AT1G57560,AT1G79840,-134.134178903221
AT2G22420,AT5G67060,AT3G58710,-134.137808671283
AT2G22420,AT5G47230,AT5G67060,-134.191337317062
AT2G22420,AT1G36060,AT1G49475,-134.285409872946
AT2G22420,AT1G36060,AT1G71030,-134.285409872946
AT2G22420,AT1G36060,AT1G77450,-134.285409872946
AT2G22420,AT1G36060,AT2G25900,-134.285409872946
AT2G22420,AT1G36060,AT3G01970,-134.285409872946
AT2G22420,AT1G36060,AT3G16770,-134.285409872946
AT2G22420,AT1G36060,AT3G60530,-134.285409872946
AT2G22420,AT1G36060,AT4G00180,-134.285409872946
AT2G22420,AT1G36060,AT4G00730,-134.285409872946
AT2G22420,AT1G36060,AT4G29930,-134.285409872946
AT2G22420,AT1G36060,AT5G12330,-134.285409872946
AT2G22420,AT1G36060,AT5G17490,-134.285409872946
AT2G22420,AT1G36060,AT5G51790,-134.285409872946
AT2G22420,AT1G43160,AT1G49475,-134.285409872946
AT2G22420,AT1G43160,AT1G71030,-134.285409872946
AT2G22420,AT1G43160,AT1G77450,-134.285409872946
AT2G22420,AT1G43160,AT2G25900,-134.285409872946
AT2G22420,AT1G43160,AT3G01970,-134.285409872946
AT2G22420,AT1G43160,AT3G16770,-134.285409872946
AT2G22420,AT1G43160,AT3G60530,-134.285409872946
AT2G22420,AT1G43160,AT4G00180,-134.285409872946
AT2G22420,AT1G43160,AT4G00730,-134.285409872946
AT2G22420,AT1G43160,AT4G29930,-134.285409872946
AT2G22420,AT1G43160,AT5G12330,-134.285409872946
AT2G22420,AT1G43160,AT5G17490,-134.285409872946
AT2G22420,AT1G43160,AT5G51790,-134.285409872946
AT2G22420,AT2G23340,AT1G49475,-134.285409872946
AT2G22420,AT2G23340,AT1G71030,-134.285409872946
AT2G22420,AT2G23340,AT1G77450,-134.285409872946
AT2G22420,AT2G23340,AT2G25900,-134.285409872946
AT2G22420,AT2G23340,AT3G01970,-134.285409872946
AT2G22420,AT2G23340,AT3G16770,-134.285409872946
AT2G22420,AT2G23340,AT3G60530,-134.285409872946
AT2G22420,AT2G23340,AT4G00180,-134.285409872946
AT2G22420,AT2G23340,AT4G00730,-134.285409872946
AT2G22420,AT2G23340,AT4G29930,-134.285409872946
AT2G22420,AT2G23340,AT5G12330,-134.285409872946
AT2G22420,AT2G23340,AT5G17490,-134.285409872946
AT2G22420,AT2G23340,AT5G51790,-134.285409872946
AT2G22420,AT3G03660,AT1G49475,-134.285409872946
AT2G22420,AT3G03660,AT1G71030,-134.285409872946
AT2G22420,AT3G03660,AT1G77450,-134.285409872946
AT2G22420,AT3G03660,AT2G25900,-134.285409872946
AT2G22420,AT3G03660,AT3G01970,-134.285409872946
AT2G22420,AT3G03660,AT3G16770,-134.285409872946
AT2G22420,AT3G03660,AT3G60530,-134.285409872946
AT2G22420,AT3G03660,AT4G00180,-134.285409872946
AT2G22420,AT3G03660,AT4G00730,-134.285409872946
AT2G22420,AT3G03660,AT4G29930,-134.285409872946
AT2G22420,AT3G03660,AT5G12330,-134.285409872946
AT2G22420,AT3G03660,AT5G17490,-134.285409872946
AT2G22420,AT3G03660,AT5G51790,-134.285409872946
AT2G22420,AT3G58190,AT1G49475,-134.285409872946
AT2G22420,AT3G58190,AT1G71030,-134.285409872946
AT2G22420,AT3G58190,AT1G77450,-134.285409872946
AT2G22420,AT3G58190,AT2G25900,-134.285409872946
AT2G22420,AT3G58190,AT3G01970,-134.285409872946
AT2G22420,AT3G58190,AT3G16770,-134.285409872946
AT2G22420,AT3G58190,AT3G60530,-134.285409872946
AT2G22420,AT3G58190,AT4G00180,-134.285409872946
AT2G22420,AT3G58190,AT4G00730,-134.285409872946
AT2G22420,AT3G58190,AT4G29930,-134.285409872946
AT2G22420,AT3G58190,AT5G12330,-134.285409872946
AT2G22420,AT3G58190,AT5G17490,-134.285409872946
AT2G22420,AT3G58190,AT5G51790,-134.285409872946
AT2G22420,AT1G42990,AT1G79840,-134.354721672836
AT2G22420,AT4G31550,AT1G79840,-134.354721672836
AT2G22420,AT1G79840,AT5G51780,-134.354721672836
AT2G22420,AT4G17500,AT1G79840,-134.354721672836
AT2G22420,AT4G28110,AT2G47890,-134.427092025092
AT2G22420,AT1G74840,AT1G44830,-134.532635381186
AT2G22420,AT5G23280,AT1G44830,-134.684225240139
AT2G22420,AT3G25730,AT1G44830,-135.043170332611
AT2G22420,AT3G06740,AT1G79840,-135.067671480694
AT2G22420,AT3G61630,AT1G79840,-135.067671480694
AT2G22420,AT4G37540,AT1G79840,-135.067671480694
AT2G22420,AT1G79840,AT2G46990,-135.067671480694
AT2G22420,AT1G17310,AT1G79840,-135.067671480694
AT2G22420,AT4G28110,AT5G43170,-135.073765197699
AT2G22420,AT4G28110,AT1G53230,-135.217356621419
AT2G22420,AT1G67100,AT1G79840,-135.217356621419
AT2G22420,AT1G79840,AT2G36080,-135.297329713025
AT2G22420,AT3G58190,AT5G64750,-135.321259839887
AT2G22420,AT1G36060,AT5G64750,-135.321259839887
AT2G22420,AT1G43160,AT5G64750,-135.321259839887
AT2G22420,AT2G23340,AT5G64750,-135.321259839887
AT2G22420,AT3G03660,AT5G64750,-135.321259839887
AT2G22420,AT2G28550,AT1G44830,-135.338151707545
AT2G22420,AT5G10970,AT1G44830,-135.338151707545
AT2G22420,AT1G57560,AT1G44830,-135.338151707545
AT2G22420,AT5G08330,AT1G44830,-135.338151707545
AT2G22420,AT4G11140,AT1G79840,-135.396175547663
AT2G22420,AT5G47640,AT1G79840,-135.396175547663
AT2G22420,AT1G44830,AT5G53660,-135.397632818671
AT2G22420,AT3G50330,AT1G44830,-135.422492855983
AT2G22420,AT5G03740,AT1G44830,-135.422492855983
AT2G22420,AT1G67100,AT1G44830,-135.55382885804
AT2G22420,AT1G42990,AT1G44830,-135.60748464133
AT2G22420,AT4G17500,AT1G44830,-135.60748464133
AT2G22420,AT4G31550,AT1G44830,-135.60748464133
AT2G22420,AT1G44830,AT5G51780,-135.60748464133
AT2G22420,AT5G67060,AT1G71030,-135.656274805499
AT2G22420,AT5G67060,AT2G25900,-135.656274805499
AT2G22420,AT5G67060,AT3G01970,-135.656274805499
AT2G22420,AT5G67060,AT3G16770,-135.656274805499
AT2G22420,AT5G67060,AT3G60530,-135.656274805499
AT2G22420,AT5G67060,AT4G00180,-135.656274805499
AT2G22420,AT5G67060,AT4G00730,-135.656274805499
AT2G22420,AT5G67060,AT5G12330,-135.656274805499
AT2G22420,AT5G67060,AT1G49475,-135.656274805499
AT2G22420,AT5G67060,AT1G77450,-135.656274805499
AT2G22420,AT5G67060,AT4G29930,-135.656274805499
AT2G22420,AT5G67060,AT5G17490,-135.656274805499
AT2G22420,AT5G67060,AT5G51790,-135.656274805499
AT2G22420,AT5G41570,AT5G57520,-135.692323521267
AT2G22420,AT5G67060,AT5G64750,-135.698456419546
AT2G22420,AT3G58710,AT5G57520,-135.763092592166
AT2G22420,AT3G19580,AT1G79840,-135.910670900315
AT2G22420,AT1G79840,AT2G43140,-135.93266891818
AT2G22420,AT3G60390,AT2G46990,-135.936988208634
AT2G22420,AT2G46970,AT1G79840,-136.016452379986
AT2G22420,AT3G15210,AT1G79840,-136.016452379986
AT2G22420,AT5G43170,AT1G79840,-136.334906111104
AT2G22420,AT3G06740,AT1G44830,-136.366954464823
AT2G22420,AT3G61630,AT1G44830,-136.366954464823
AT2G22420,AT4G37540,AT1G44830,-136.366954464823
AT2G22420,AT1G17310,AT1G44830,-136.366954464823
AT2G22420,AT1G44830,AT2G46990,-136.366954464823
AT2G22420,AT1G44830,AT2G36080,-136.501302517349
AT2G22420,AT3G19580,AT1G44830,-136.516806703885
AT2G22420,AT1G06180,AT3G58710,-136.53140550332
AT2G22420,AT5G57520,AT5G64750,-136.58977116535
AT2G22420,AT5G60850,AT1G79840,-136.637104058509
AT2G22420,AT4G28110,AT4G14550,-136.63788867997
AT2G22420,AT4G11140,AT1G44830,-136.648938516157
AT2G22420,AT5G47640,AT1G44830,-136.648938516157
AT2G22420,AT3G60390,AT4G09460,-136.867877739928
AT2G22420,AT5G17810,AT5G64750,-136.95749026932
AT2G22420,AT5G23280,AT4G28110,-137.089527841779
AT2G22420,AT5G43170,AT1G44830,-137.108095999337
AT2G22420,AT5G60850,AT1G44830,-137.147929682274
AT2G22420,AT3G60390,AT5G57520,-137.15555981238
AT2G22420,AT2G46970,AT1G44830,-137.169131889923
AT2G22420,AT3G15210,AT1G44830,-137.169131889924
AT2G22420,AT1G44830,AT2G43140,-137.231951902309
AT2G22420,AT5G13910,AT1G79840,-137.270614928834
AT2G22420,AT1G49475,AT5G57520,-137.319779939202
AT2G22420,AT1G77450,AT5G57520,-137.319779939202
AT2G22420,AT4G29930,AT5G57520,-137.319779939202
AT2G22420,AT5G17490,AT5G57520,-137.319779939202
AT2G22420,AT5G51790,AT5G57520,-137.319779939202
AT2G22420,AT1G71030,AT5G57520,-137.319779939202
AT2G22420,AT2G25900,AT5G57520,-137.319779939202
AT2G22420,AT3G01970,AT5G57520,-137.319779939202
AT2G22420,AT3G16770,AT5G57520,-137.319779939202
AT2G22420,AT3G60530,AT5G57520,-137.319779939202
AT2G22420,AT4G00180,AT5G57520,-137.319779939202
AT2G22420,AT4G00730,AT5G57520,-137.319779939202
AT2G22420,AT5G12330,AT5G57520,-137.319779939202
AT2G22420,AT1G36060,AT5G10120,-137.335117027399
AT2G22420,AT1G43160,AT5G10120,-137.335117027399
AT2G22420,AT2G23340,AT5G10120,-137.335117027399
AT2G22420,AT3G03660,AT5G10120,-137.335117027399
AT2G22420,AT3G58190,AT5G10120,-137.335117027399
AT2G22420,AT5G41570,AT5G67060,-137.645285264104
AT2G22420,AT5G60850,AT1G36060,-137.702263271204
AT2G22420,AT5G60850,AT1G43160,-137.702263271204
AT2G22420,AT5G60850,AT2G23340,-137.702263271204
AT2G22420,AT5G60850,AT3G03660,-137.702263271204
AT2G22420,AT5G60850,AT3G58190,-137.702263271204
AT2G22420,AT1G57560,AT4G28110,-137.943017672413
AT2G22420,AT2G28550,AT4G28110,-137.943017672413
AT2G22420,AT5G10970,AT4G28110,-137.943017672413
AT2G22420,AT4G28110,AT5G08330,-137.943017672413
AT2G22420,AT5G13910,AT1G44830,-137.963762109393
AT2G22420,AT3G15210,AT4G28110,-137.978735755014
AT2G22420,AT4G16750,AT5G57520,-138.067531253805
AT2G22420,AT1G79840,AT3G15030,-138.131000827756
AT2G22420,AT1G64380,AT1G79840,-138.148242634177
AT2G22420,AT1G52890,AT1G79840,-138.225511414967
AT2G22420,AT3G60390,AT2G47890,-138.254172101046
AT2G22420,AT5G41570,AT3G58710,-138.311877012773
AT2G22420,AT4G28110,AT2G36080,-138.330133641852
AT2G22420,AT4G17500,AT4G28110,-138.666605878473
AT2G22420,AT1G42990,AT4G28110,-138.666605878473
AT2G22420,AT4G28110,AT4G31550,-138.666605878473
AT2G22420,AT4G28110,AT1G47760,-138.666605878473
AT2G22420,AT4G28110,AT5G51780,-138.666605878473
AT2G22420,AT1G36060,AT3G19580,-138.685043744346
AT2G22420,AT1G43160,AT3G19580,-138.685043744346
AT2G22420,AT2G23340,AT3G19580,-138.685043744346
AT2G22420,AT3G03660,AT3G19580,-138.685043744346
AT2G22420,AT3G19580,AT3G58190,-138.685043744346
AT2G22420,AT1G79840,AT4G05100,-138.746079634934
AT2G22420,AT4G11140,AT4G28110,-138.966122408571
AT2G22420,AT3G50330,AT4G28110,-138.966122408571
AT2G22420,AT5G03740,AT4G28110,-138.966122408571
AT2G22420,AT4G28110,AT5G47640,-138.966122408571
AT2G22420,AT1G64380,AT4G28110,-139.027568074422
AT2G22420,AT5G41570,AT1G49475,-139.110384708982
AT2G22420,AT5G41570,AT1G71030,-139.110384708982
AT2G22420,AT5G41570,AT1G77450,-139.110384708982
AT2G22420,AT5G41570,AT2G25900,-139.110384708982
AT2G22420,AT5G41570,AT3G01970,-139.110384708982
AT2G22420,AT5G41570,AT3G16770,-139.110384708982
AT2G22420,AT5G41570,AT3G60530,-139.110384708982
AT2G22420,AT5G41570,AT4G00180,-139.110384708982
AT2G22420,AT5G41570,AT4G00730,-139.110384708982
AT2G22420,AT5G41570,AT4G29930,-139.110384708982
AT2G22420,AT5G41570,AT5G12330,-139.110384708982
AT2G22420,AT5G41570,AT5G17490,-139.110384708982
AT2G22420,AT5G41570,AT5G51790,-139.110384708982
