Target,Source1,Source2,BDeu
AT5G15630,AT5G03740,AT1G43160,-83.4408873188945
AT5G15630,AT5G03740,AT2G23340,-83.4408873188945
AT5G15630,AT5G03740,AT3G03660,-83.4408873188945
AT5G15630,AT1G36060,AT3G06740,-83.4408873188945
AT5G15630,AT1G36060,AT3G61630,-83.4408873188945
AT5G15630,AT1G36060,AT4G37540,-83.4408873188945
AT5G15630,AT1G43160,AT3G06740,-83.4408873188945
AT5G15630,AT1G43160,AT3G61630,-83.4408873188945
AT5G15630,AT1G43160,AT4G37540,-83.4408873188945
AT5G15630,AT2G23340,AT3G06740,-83.4408873188945
AT5G15630,AT2G23340,AT3G61630,-83.4408873188945
AT5G15630,AT2G23340,AT4G37540,-83.4408873188945
AT5G15630,AT3G03660,AT3G06740,-83.4408873188945
AT5G15630,AT3G03660,AT3G61630,-83.4408873188945
AT5G15630,AT3G03660,AT4G37540,-83.4408873188945
AT5G15630,AT3G58190,AT3G61630,-83.4408873188945
AT5G15630,AT3G58190,AT4G37540,-83.4408873188945
AT5G15630,AT1G74840,AT5G67060,-83.6922017471685
AT5G15630,AT1G36060,AT3G25730,-83.9798838196193
AT5G15630,AT1G43160,AT3G25730,-83.9798838196193
AT5G15630,AT2G23340,AT3G25730,-83.9798838196193
AT5G15630,AT3G03660,AT3G25730,-83.9798838196193
AT5G15630,AT3G25730,AT3G58190,-83.9798838196193
AT5G15630,AT1G74840,AT3G25730,-84.0599265272928
AT5G15630,AT1G42990,AT3G58190,-84.1340344994489
AT5G15630,AT3G58190,AT4G11140,-84.1340344994489
AT5G15630,AT1G42990,AT1G36060,-84.1340344994489
AT5G15630,AT1G42990,AT1G43160,-84.1340344994489
AT5G15630,AT1G42990,AT2G23340,-84.1340344994489
AT5G15630,AT1G42990,AT3G03660,-84.1340344994489
AT5G15630,AT1G36060,AT4G11140,-84.1340344994489
AT5G15630,AT1G36060,AT4G17500,-84.1340344994489
AT5G15630,AT1G36060,AT4G31550,-84.1340344994489
AT5G15630,AT1G36060,AT5G47640,-84.1340344994489
AT5G15630,AT1G43160,AT4G11140,-84.1340344994489
AT5G15630,AT1G43160,AT4G17500,-84.1340344994489
AT5G15630,AT1G43160,AT4G31550,-84.1340344994489
AT5G15630,AT1G43160,AT5G47640,-84.1340344994489
AT5G15630,AT2G23340,AT4G11140,-84.1340344994489
AT5G15630,AT2G23340,AT4G17500,-84.1340344994489
AT5G15630,AT2G23340,AT4G31550,-84.1340344994489
AT5G15630,AT2G23340,AT5G47640,-84.1340344994489
AT5G15630,AT3G03660,AT4G11140,-84.1340344994489
AT5G15630,AT3G03660,AT4G17500,-84.1340344994489
AT5G15630,AT3G03660,AT4G31550,-84.1340344994489
AT5G15630,AT3G03660,AT5G47640,-84.1340344994489
AT5G15630,AT3G58190,AT4G17500,-84.1340344994489
AT5G15630,AT3G58190,AT4G31550,-84.1340344994489
AT5G15630,AT3G58190,AT5G47640,-84.1340344994489
AT5G15630,AT1G36060,AT5G43170,-84.2030273709328
AT5G15630,AT1G43160,AT5G43170,-84.2030273709328
AT5G15630,AT2G23340,AT5G43170,-84.2030273709328
AT5G15630,AT3G03660,AT5G43170,-84.2030273709328
AT5G15630,AT3G58190,AT5G43170,-84.2030273709328
AT5G15630,AT1G28370,AT1G36060,-84.2030273709328
AT5G15630,AT1G28370,AT1G43160,-84.2030273709328
AT5G15630,AT1G28370,AT2G23340,-84.2030273709328
AT5G15630,AT1G28370,AT3G03660,-84.2030273709328
AT5G15630,AT1G28370,AT3G58190,-84.2030273709328
AT5G15630,AT1G74840,AT5G47230,-84.203027370933
AT5G15630,AT1G74840,AT3G60390,-84.3853489277264
AT5G15630,AT3G10040,AT1G36060,-84.3853489277266
AT5G15630,AT3G10040,AT1G43160,-84.3853489277266
AT5G15630,AT3G10040,AT2G23340,-84.3853489277266
AT5G15630,AT3G10040,AT3G03660,-84.3853489277266
AT5G15630,AT3G10040,AT3G58190,-84.3853489277266
AT5G15630,AT1G36060,AT1G52890,-84.3853489277272
AT5G15630,AT1G43160,AT1G52890,-84.3853489277272
AT5G15630,AT1G52890,AT1G74840,-84.3853489277272
AT5G15630,AT1G52890,AT2G23340,-84.3853489277272
AT5G15630,AT1G52890,AT3G03660,-84.3853489277272
AT5G15630,AT1G52890,AT3G58190,-84.3853489277272
AT5G15630,AT1G74840,AT3G23240,-84.490709443385
AT5G15630,AT1G64380,AT4G28110,-84.5031319633843
AT5G15630,AT2G28550,AT3G58190,-84.5031319633843
AT5G15630,AT5G10970,AT3G58190,-84.5031319633843
AT5G15630,AT1G36060,AT5G53980,-84.5031319633843
AT5G15630,AT1G43160,AT5G53980,-84.5031319633843
AT5G15630,AT1G57560,AT2G23340,-84.5031319633843
AT5G15630,AT1G57560,AT3G03660,-84.5031319633843
AT5G15630,AT1G57560,AT3G58190,-84.5031319633843
AT5G15630,AT1G64380,AT3G58190,-84.5031319633843
AT5G15630,AT2G23340,AT5G53980,-84.5031319633843
AT5G15630,AT3G03660,AT5G53980,-84.5031319633843
AT5G15630,AT3G58190,AT5G53980,-84.5031319633843
AT5G15630,AT2G28550,AT1G36060,-84.5031319633843
AT5G15630,AT2G28550,AT1G43160,-84.5031319633843
AT5G15630,AT2G28550,AT2G23340,-84.5031319633843
AT5G15630,AT2G28550,AT3G03660,-84.5031319633843
AT5G15630,AT5G10970,AT1G36060,-84.5031319633843
AT5G15630,AT5G10970,AT1G43160,-84.5031319633843
AT5G15630,AT5G10970,AT2G23340,-84.5031319633843
AT5G15630,AT5G10970,AT3G03660,-84.5031319633843
AT5G15630,AT1G36060,AT1G57560,-84.5031319633843
AT5G15630,AT1G36060,AT1G64380,-84.5031319633843
AT5G15630,AT1G36060,AT5G08330,-84.5031319633843
AT5G15630,AT1G43160,AT1G57560,-84.5031319633843
AT5G15630,AT1G43160,AT1G64380,-84.5031319633843
AT5G15630,AT1G43160,AT5G08330,-84.5031319633843
AT5G15630,AT1G64380,AT2G23340,-84.5031319633843
AT5G15630,AT1G64380,AT3G03660,-84.5031319633843
AT5G15630,AT2G23340,AT5G08330,-84.5031319633843
AT5G15630,AT3G03660,AT5G08330,-84.5031319633843
AT5G15630,AT3G58190,AT5G08330,-84.5031319633843
AT5G15630,AT1G36060,AT3G19580,-84.6730310001779
AT5G15630,AT1G43160,AT3G19580,-84.6730310001779
AT5G15630,AT2G23340,AT3G19580,-84.6730310001779
AT5G15630,AT3G03660,AT3G19580,-84.6730310001779
AT5G15630,AT3G19580,AT3G58190,-84.6730310001779
AT5G15630,AT1G36060,AT5G47230,-84.7138529946986
AT5G15630,AT1G43160,AT5G47230,-84.7138529946986
AT5G15630,AT2G23340,AT5G47230,-84.7138529946986
AT5G15630,AT3G03660,AT5G47230,-84.7138529946986
AT5G15630,AT3G58190,AT5G47230,-84.7138529946986
AT5G15630,AT1G28370,AT1G74840,-84.7336556219945
AT5G15630,AT1G25560,AT1G74840,-84.8536149370737
AT5G15630,AT1G36060,AT2G45160,-84.8708567435076
AT5G15630,AT1G43160,AT2G45160,-84.8708567435076
AT5G15630,AT1G74840,AT2G45160,-84.8708567435076
AT5G15630,AT2G23340,AT2G45160,-84.8708567435076
AT5G15630,AT2G45160,AT3G03660,-84.8708567435076
AT5G15630,AT2G45160,AT3G58190,-84.8708567435076
AT5G15630,AT1G36060,AT5G47220,-84.8961745514919
AT5G15630,AT1G43160,AT5G47220,-84.8961745514919
AT5G15630,AT2G23340,AT5G47220,-84.8961745514919
AT5G15630,AT3G03660,AT5G47220,-84.8961745514919
AT5G15630,AT3G58190,AT5G47220,-84.8961745514919
AT5G15630,AT3G10040,AT1G74840,-84.8961745514922
AT5G15630,AT1G52890,AT5G39610,-84.9449647156612
AT5G15630,AT5G60850,AT3G58190,-84.9762172591653
AT5G15630,AT5G60850,AT1G36060,-84.9762172591653
AT5G15630,AT5G60850,AT1G43160,-84.9762172591653
AT5G15630,AT5G60850,AT2G23340,-84.9762172591653
AT5G15630,AT5G60850,AT3G03660,-84.9762172591653
AT5G15630,AT2G46970,AT1G36060,-84.9914847312961
AT5G15630,AT2G46970,AT1G43160,-84.9914847312961
AT5G15630,AT2G46970,AT1G74840,-84.9914847312961
AT5G15630,AT2G46970,AT2G23340,-84.9914847312961
AT5G15630,AT2G46970,AT3G03660,-84.9914847312961
AT5G15630,AT2G46970,AT3G58190,-84.9914847312961
AT5G15630,AT1G74840,AT5G43170,-84.9914847312965
AT5G15630,AT1G74840,AT5G47220,-85.0213376944458
AT5G15630,AT1G36060,AT5G39610,-85.050325231319
AT5G15630,AT1G43160,AT5G39610,-85.050325231319
AT5G15630,AT2G23340,AT5G39610,-85.050325231319
AT5G15630,AT3G03660,AT5G39610,-85.050325231319
AT5G15630,AT3G58190,AT5G39610,-85.050325231319
AT5G15630,AT1G74840,AT3G19580,-85.1838566239435
AT5G15630,AT1G36060,AT3G60390,-85.1900871736943
AT5G15630,AT1G43160,AT3G60390,-85.1900871736943
AT5G15630,AT2G23340,AT3G60390,-85.1900871736943
AT5G15630,AT3G03660,AT3G60390,-85.1900871736943
AT5G15630,AT3G58190,AT3G60390,-85.1900871736943
AT5G15630,AT1G36060,AT1G67100,-85.2326467881127
AT5G15630,AT1G36060,AT3G49930,-85.2326467881127
AT5G15630,AT1G43160,AT1G67100,-85.2326467881127
AT5G15630,AT1G43160,AT3G49930,-85.2326467881127
AT5G15630,AT1G67100,AT3G58190,-85.2326467881127
AT5G15630,AT1G74840,AT3G49930,-85.2326467881127
AT5G15630,AT2G23340,AT3G49930,-85.2326467881127
AT5G15630,AT3G03660,AT3G49930,-85.2326467881127
AT5G15630,AT3G49930,AT3G58190,-85.2326467881127
AT5G15630,AT1G67100,AT1G74840,-85.2326467881127
AT5G15630,AT1G67100,AT2G23340,-85.2326467881127
AT5G15630,AT1G67100,AT3G03660,-85.2326467881127
AT5G15630,AT3G50330,AT5G41570,-85.2326467881129
AT5G15630,AT5G03740,AT5G41570,-85.2326467881129
AT5G15630,AT3G06740,AT5G41570,-85.2326467881129
AT5G15630,AT3G61630,AT5G41570,-85.2326467881129
AT5G15630,AT4G37540,AT5G41570,-85.2326467881129
AT5G15630,AT5G60850,AT1G74840,-85.3557068808699
AT5G15630,AT1G36060,AT5G44260,-85.3661781807372
AT5G15630,AT1G43160,AT5G44260,-85.3661781807372
AT5G15630,AT2G23340,AT5G44260,-85.3661781807372
AT5G15630,AT3G03660,AT5G44260,-85.3661781807372
AT5G15630,AT3G58190,AT5G44260,-85.3661781807372
AT5G15630,AT1G68840,AT1G36060,-85.4268028025535
AT5G15630,AT1G68840,AT1G43160,-85.4268028025535
AT5G15630,AT1G68840,AT2G23340,-85.4268028025535
AT5G15630,AT1G68840,AT3G03660,-85.4268028025535
AT5G15630,AT1G68840,AT3G58190,-85.4268028025535
AT5G15630,AT3G50330,AT5G44260,-85.4268028025536
AT5G15630,AT5G03740,AT5G44260,-85.4268028025536
AT5G15630,AT3G06740,AT5G44260,-85.4268028025536
AT5G15630,AT3G61630,AT5G44260,-85.4268028025536
AT5G15630,AT4G37540,AT5G44260,-85.4268028025536
AT5G15630,AT5G13910,AT1G36060,-85.5203288605643
AT5G15630,AT5G13910,AT1G43160,-85.5203288605643
AT5G15630,AT5G13910,AT1G74840,-85.5203288605643
AT5G15630,AT5G13910,AT2G23340,-85.5203288605643
AT5G15630,AT5G13910,AT3G03660,-85.5203288605643
AT5G15630,AT1G36060,AT5G06710,-85.5203288605643
AT5G15630,AT1G43160,AT5G06710,-85.5203288605643
AT5G15630,AT2G23340,AT5G06710,-85.5203288605643
AT5G15630,AT3G03660,AT5G06710,-85.5203288605643
AT5G15630,AT3G58190,AT5G06710,-85.5203288605643
AT5G15630,AT5G13910,AT3G58190,-85.5203288605643
AT5G15630,AT1G74840,AT5G06710,-85.5893217320512
AT5G15630,AT4G28110,AT5G41570,-85.7181546038941
AT5G15630,AT1G64380,AT5G67060,-85.9077754631613
AT5G15630,AT1G36060,AT5G67060,-85.9608852884836
AT5G15630,AT1G43160,AT5G67060,-85.9608852884836
AT5G15630,AT2G23340,AT5G67060,-85.9608852884836
AT5G15630,AT3G03660,AT5G67060,-85.9608852884836
AT5G15630,AT3G58190,AT5G67060,-85.9608852884836
AT5G15630,AT1G68840,AT1G74840,-85.9947868401591
AT5G15630,AT1G36060,AT4G28110,-86.0058366763457
AT5G15630,AT1G43160,AT4G28110,-86.0058366763457
AT5G15630,AT2G23340,AT4G28110,-86.0058366763457
AT5G15630,AT3G03660,AT4G28110,-86.0058366763457
AT5G15630,AT3G58190,AT4G28110,-86.0058366763457
AT5G15630,AT1G36060,AT5G41570,-86.1977276841557
AT5G15630,AT1G43160,AT5G41570,-86.1977276841557
AT5G15630,AT2G23340,AT5G41570,-86.1977276841557
AT5G15630,AT3G03660,AT5G41570,-86.1977276841557
AT5G15630,AT3G58190,AT5G41570,-86.1977276841557
AT5G15630,AT1G74840,AT4G28110,-86.3853262980504
AT5G15630,AT3G25730,AT3G61630,-86.4113017844469
AT5G15630,AT3G25730,AT4G37540,-86.4113017844469
AT5G15630,AT3G06740,AT3G25730,-86.4113017844469
AT5G15630,AT1G74840,AT5G53980,-86.4854097566073
AT5G15630,AT3G06740,AT3G60390,-86.5825735050528
AT5G15630,AT3G60390,AT3G61630,-86.5825735050528
AT5G15630,AT3G60390,AT4G37540,-86.5825735050528
AT5G15630,AT2G28550,AT1G74840,-86.8081831488702
AT5G15630,AT5G10970,AT1G74840,-86.8081831488702
AT5G15630,AT1G57560,AT1G74840,-86.8081831488702
AT5G15630,AT1G74840,AT5G08330,-86.8081831488702
AT5G15630,AT1G42990,AT1G74840,-86.8771760203572
AT5G15630,AT1G74840,AT4G11140,-86.8771760203572
AT5G15630,AT1G74840,AT4G17500,-86.8771760203572
AT5G15630,AT1G74840,AT4G31550,-86.8771760203572
AT5G15630,AT1G74840,AT5G47640,-86.8771760203572
AT5G15630,AT1G36060,AT1G43160,-86.9066232216834
AT5G15630,AT1G36060,AT2G23340,-86.9066232216834
AT5G15630,AT1G36060,AT3G03660,-86.9066232216834
AT5G15630,AT1G43160,AT2G23340,-86.9066232216834
AT5G15630,AT1G43160,AT3G03660,-86.9066232216834
AT5G15630,AT2G23340,AT3G03660,-86.9066232216834
AT5G15630,AT1G36060,AT3G58190,-86.9066232216834
AT5G15630,AT1G43160,AT3G58190,-86.9066232216834
AT5G15630,AT2G23340,AT3G58190,-86.9066232216834
AT5G15630,AT3G03660,AT3G58190,-86.9066232216834
AT5G15630,AT3G50330,AT1G74840,-86.9099658431801
AT5G15630,AT5G03740,AT1G74840,-86.9099658431801
AT5G15630,AT1G74840,AT3G06740,-86.9099658431801
AT5G15630,AT1G74840,AT3G61630,-86.9099658431801
AT5G15630,AT1G74840,AT4G37540,-86.9099658431801
AT5G15630,AT1G42990,AT5G41570,-87.4298713654393
AT5G15630,AT4G11140,AT5G41570,-87.4298713654393
AT5G15630,AT4G17500,AT5G41570,-87.4298713654393
AT5G15630,AT4G31550,AT5G41570,-87.4298713654393
AT5G15630,AT5G41570,AT5G47640,-87.4298713654393
AT5G15630,AT5G23280,AT5G39610,-87.6995349323914
AT5G15630,AT3G50330,AT3G25730,-87.7975961455585
AT5G15630,AT5G03740,AT3G25730,-87.7975961455585
AT5G15630,AT3G15210,AT1G52890,-88.0672597125163
AT5G15630,AT1G42990,AT5G44260,-88.3171745604392
AT5G15630,AT4G11140,AT5G44260,-88.3171745604392
AT5G15630,AT4G17500,AT5G44260,-88.3171745604392
AT5G15630,AT4G31550,AT5G44260,-88.3171745604392
AT5G15630,AT5G44260,AT5G47640,-88.3171745604392
AT5G15630,AT3G06740,AT5G06710,-88.3619104542805
AT5G15630,AT3G61630,AT5G06710,-88.3619104542805
AT5G15630,AT4G37540,AT5G06710,-88.3619104542805
AT5G15630,AT2G28550,AT5G41570,-88.6826343339307
AT5G15630,AT5G10970,AT5G41570,-88.6826343339307
AT5G15630,AT5G08330,AT5G41570,-88.6826343339307
AT5G15630,AT1G57560,AT5G41570,-88.6826343339307
AT5G15630,AT3G50330,AT3G60390,-88.8851585980368
AT5G15630,AT5G03740,AT3G60390,-88.8851585980368
AT5G15630,AT1G68840,AT3G06740,-88.939225819315
AT5G15630,AT1G68840,AT3G61630,-88.939225819315
AT5G15630,AT1G68840,AT4G37540,-88.939225819315
AT5G15630,AT3G25730,AT4G11140,-89.1193519855387
AT5G15630,AT3G25730,AT5G47640,-89.1193519855387
AT5G15630,AT5G39610,AT5G53980,-89.6454450814371
AT5G15630,AT3G15210,AT5G41570,-89.7789764740615
AT5G15630,AT1G42990,AT3G25730,-89.8124991660959
AT5G15630,AT3G25730,AT4G31550,-89.8124991660959
AT5G15630,AT3G25730,AT4G17500,-89.8124991660959
AT5G15630,AT3G06740,AT5G53980,-89.8527055865831
AT5G15630,AT3G61630,AT5G53980,-89.8527055865831
AT5G15630,AT4G37540,AT5G53980,-89.8527055865831
AT5G15630,AT1G52890,AT5G43170,-89.8590191817351
AT5G15630,AT3G25730,AT5G39610,-89.8866071382534
AT5G15630,AT1G64380,AT5G47220,-90.0294698583087
AT5G15630,AT1G52890,AT3G19580,-90.1467012541864
AT5G15630,AT3G10040,AT1G64380,-90.1562707052048
AT5G15630,AT2G28550,AT3G06740,-90.175478978846
AT5G15630,AT2G28550,AT3G61630,-90.175478978846
AT5G15630,AT2G28550,AT4G37540,-90.175478978846
AT5G15630,AT5G10970,AT3G06740,-90.175478978846
AT5G15630,AT5G10970,AT3G61630,-90.175478978846
AT5G15630,AT5G10970,AT4G37540,-90.175478978846
AT5G15630,AT1G57560,AT3G06740,-90.175478978846
AT5G15630,AT1G57560,AT3G61630,-90.175478978846
AT5G15630,AT1G57560,AT4G37540,-90.175478978846
AT5G15630,AT3G06740,AT5G08330,-90.175478978846
AT5G15630,AT3G61630,AT5G08330,-90.175478978846
AT5G15630,AT4G37540,AT5G08330,-90.175478978846
AT5G15630,AT1G42990,AT3G06740,-90.2783734020086
AT5G15630,AT1G42990,AT3G61630,-90.2783734020086
AT5G15630,AT1G42990,AT4G37540,-90.2783734020086
AT5G15630,AT3G06740,AT4G11140,-90.2783734020086
AT5G15630,AT3G06740,AT4G17500,-90.2783734020086
AT5G15630,AT3G06740,AT4G31550,-90.2783734020086
AT5G15630,AT3G06740,AT5G47640,-90.2783734020086
AT5G15630,AT3G61630,AT4G11140,-90.2783734020086
AT5G15630,AT3G61630,AT4G17500,-90.2783734020086
AT5G15630,AT3G61630,AT4G31550,-90.2783734020086
AT5G15630,AT3G61630,AT5G47640,-90.2783734020086
AT5G15630,AT4G11140,AT4G37540,-90.2783734020086
AT5G15630,AT4G17500,AT4G37540,-90.2783734020086
AT5G15630,AT4G31550,AT4G37540,-90.2783734020086
AT5G15630,AT4G37540,AT5G47640,-90.2783734020086
AT5G15630,AT3G50330,AT3G06740,-90.3111632248316
AT5G15630,AT3G50330,AT3G61630,-90.3111632248316
AT5G15630,AT3G50330,AT4G37540,-90.3111632248316
AT5G15630,AT5G03740,AT3G06740,-90.3111632248316
AT5G15630,AT5G03740,AT3G61630,-90.3111632248316
AT5G15630,AT5G03740,AT4G37540,-90.3111632248316
AT5G15630,AT3G06740,AT3G61630,-90.3111632248316
AT5G15630,AT3G06740,AT4G37540,-90.3111632248316
AT5G15630,AT3G61630,AT4G37540,-90.3111632248316
AT5G15630,AT2G28550,AT3G25730,-90.3878633110039
AT5G15630,AT5G10970,AT3G25730,-90.3878633110039
AT5G15630,AT1G57560,AT3G25730,-90.3878633110039
AT5G15630,AT3G25730,AT5G08330,-90.3878633110039
AT5G15630,AT3G15210,AT5G39610,-90.4075851334832
AT5G15630,AT1G64380,AT5G39610,-90.4075851334832
AT5G15630,AT3G60390,AT5G47640,-90.4945965104665
AT5G15630,AT3G60390,AT4G11140,-90.4945965104665
AT5G15630,AT1G64380,AT5G43170,-90.6118855969979
AT5G15630,AT1G64380,AT3G19580,-90.6262743344497
AT5G15630,AT5G23280,AT1G52890,-90.6322090699676
AT5G15630,AT2G28550,AT5G44260,-90.7150698332275
AT5G15630,AT5G10970,AT5G44260,-90.7150698332275
AT5G15630,AT1G57560,AT5G44260,-90.7150698332275
AT5G15630,AT5G08330,AT5G44260,-90.7150698332275
AT5G15630,AT3G50330,AT5G06710,-91.1951237983263
AT5G15630,AT5G03740,AT5G06710,-91.1951237983263
AT5G15630,AT1G25560,AT5G41570,-91.1987935272186
AT5G15630,AT5G23280,AT3G25730,-91.3041540428764
AT5G15630,AT1G64380,AT5G06710,-91.8347822939381
AT5G15630,AT1G68840,AT3G50330,-91.9837482570278
AT5G15630,AT1G68840,AT5G03740,-91.9837482570278
AT5G15630,AT1G68840,AT1G64380,-92.177904271472
AT5G15630,AT1G42990,AT3G60390,-92.1993446027004
AT5G15630,AT3G60390,AT4G17500,-92.1993446027004
AT5G15630,AT3G60390,AT4G31550,-92.1993446027004
AT5G15630,AT1G64380,AT3G25730,-92.3337734600568
AT5G15630,AT3G19580,AT5G39610,-92.68039806814
AT5G15630,AT3G50330,AT5G53980,-92.9437480399308
AT5G15630,AT5G03740,AT5G53980,-92.9437480399308
AT5G15630,AT1G42990,AT5G06710,-93.3351899618177
AT5G15630,AT4G11140,AT5G06710,-93.3351899618177
AT5G15630,AT4G17500,AT5G06710,-93.3351899618177
AT5G15630,AT4G31550,AT5G06710,-93.3351899618177
AT5G15630,AT5G06710,AT5G47640,-93.3351899618177
AT5G15630,AT2G28550,AT3G50330,-93.5766763604974
AT5G15630,AT2G28550,AT5G03740,-93.5766763604974
AT5G15630,AT3G50330,AT5G10970,-93.5766763604974
AT5G15630,AT3G50330,AT1G57560,-93.5766763604974
AT5G15630,AT3G50330,AT5G08330,-93.5766763604974
AT5G15630,AT5G03740,AT5G10970,-93.5766763604974
AT5G15630,AT5G03740,AT1G57560,-93.5766763604974
AT5G15630,AT5G03740,AT5G08330,-93.5766763604974
AT5G15630,AT1G42990,AT3G50330,-93.712360606483
AT5G15630,AT1G42990,AT5G03740,-93.712360606483
AT5G15630,AT3G50330,AT4G11140,-93.712360606483
AT5G15630,AT3G50330,AT4G17500,-93.712360606483
AT5G15630,AT3G50330,AT4G31550,-93.712360606483
AT5G15630,AT3G50330,AT5G47640,-93.712360606483
AT5G15630,AT5G03740,AT4G11140,-93.712360606483
AT5G15630,AT5G03740,AT4G17500,-93.712360606483
AT5G15630,AT5G03740,AT4G31550,-93.712360606483
AT5G15630,AT5G03740,AT5G47640,-93.712360606483
AT5G15630,AT3G50330,AT5G03740,-93.7768991276205
AT5G15630,AT3G25730,AT3G60390,-94.0762618802638
AT5G15630,AT4G16750,AT5G39610,-94.2350400556294
AT5G15630,AT1G68840,AT4G11140,-94.2863333500169
AT5G15630,AT1G68840,AT5G47640,-94.2863333500169
AT5G15630,AT2G28550,AT5G06710,-94.8756350027619
AT5G15630,AT5G10970,AT5G06710,-94.8756350027619
AT5G15630,AT1G57560,AT5G06710,-94.8756350027619
AT5G15630,AT5G06710,AT5G08330,-94.8756350027619
